ID	SCORE
7d85cf85c0c7e89fac8be9e0a421	0.166
7d86ae8cdc0a749396518087eb78	-0.567
7d86e8b64eac900d73c764216983	0.21
7d92bb4234ff5f1855c61da59061	0.226
7d97e876d8791732ba30510b87bd	0.296
7d98ac21d59ad0fba9f828922cf6	0.207
7d108dce984dd075b255b2a7d023	-0.343
7d148a7ea651fcc548442d95ed1d	0
7d296f4525b6a2165308a297d033	-0.693
7d309b635b80ccedc31dc0e88354	0.096
7d344bfad5a43179cc2b5647a323	0.273
7d409d72ef0b13bd529d26d14740	-0.902
7d468a7494bdbe5cc7ec356964ba	-1.372
7d523db445b9fc311c25e4b4e90b	0.8
7d542cb517d62486e04110d8db26	0.629
7d700d9ccd05a7209c972a7533fa	0.246
7d729f96fb67ef149daca509cba6	-1.723
7d787f7352d632f30549b5f56cd6	0.503
7d1799f30e1e254bd7a2dee6960b	-0.876
7d4336af5b77b5b1239ffb1af386	1.11
7d4421f0a50cc3e2ca73aff6d164	2.168
7d4594e84f321e776a4bf6411861	-2.544
7d4993ff56aa5d38770c85448c43	-0.083
7d5291ecf81335011e213dd2910f	1.841
7d5453baf4e02f9c0bfdf7e281cc	1.16
7d5728edd259486eb5293b20f49d	-0.236
7d6197a697b4c1af130186a13b7f	-0.325
7d6848c6a6f8bdf80a31c49dd0b0	0.284
7d7724d6fcc097cabd6a6e55d604	1.376
7d7784de035507197146903ba0cd	-0.33
7d8067f26a4db6e95617bce6452a	-0.789
7d8209b18f74de062e9a09eb63f0	1.54
7d9508c0ecd7eb49e21e75726176	-1.433
7d9777c149d9d53cb8888fcf78cc	-1.168
7d41024ff43fb065fb0713a8415b	-0.698
7d42083e646fdf02ba61ee1542df	1.216
7d61893f5e5e006bd6f7cc3008ed	-1.396
7d74806ae91ab82764b9fc43426b	-0.689
7d194835c85910295c7d6fab5cf6	0.647
7d432367beb55713bdeacd73d44e	1.35
7d899274d079c539b4340de601cb	-1.403
7d9699398a4868f6f6a7d9a94338	1.27
7d3248809471e00883d40e4e1ed7	-0.251
7da3c3241ab3c9c419b05f156c13	-0.525
7da4a5c7801f325b031b1946eb63	-2.085
7da28d819c62ab60077ffb69604e	-0.712
7da68c176b4b636945e41af173b8	0.736
7da80edb9e5e9e551cb0f562f534	-0.104
7da7201d3df0a5552de0a241a53a	-1.332
7daa7344870eb2297da7fa8e50a2	-0.466
7dabe18f48c6e2acf4fd9725dead	0.061
7dac04c7f5020696aaef3ab68109	1.101
7dad5ecf3b2a2a0a36018266ae89	1.038
7dafd8de0c0aee963b43fa1a4308	-1.141
7db0cebccbf988e7fe9bd86837fb	-1.946
7db1ae155e28b871225e79ddb30a	-1.161
7db4c949da2f6d5b380d4dd62495	-1.024
7db4df2bcfb1ebbe38bbaee58c78	0.59
7db6efdf069d0b454f2178f31f3a	1.823
7db54bb9698b669c4bddf214f6bd	0.479
7db93fa1f235544ecd8b50b89599	1.731
7db119f982a4e530dbe8bbefe17d	-2.669
7db873ea243ab738d4dcdb869093	-0.233
7db6070a17096cb4a9e92d18713d	-0.467
7db318809fe1f0d6ff3d1213e4eb	0.157
7dba0007a539f905def447a0bb5d	-0.991
7dbc919e50bce64bfda88f3f7e99	1.218
7dc0e3e6987f2fb10bb7086bf726	-1.31
7dc0e73fe23741f37e96a7875ef2	2.124
7dc1ad0923a6324cf52aae7c6616	0.077
7dc7ffb63b4626fc51822e29f1fb	0.821
7dc43f9a98c2267d6df8cebfdbda	-0.74
7dc67e0958893d3e681f05ab5128	0.624
7dc180afcad62ede13679850c936	0.271
7dc321c275e40c9901e3d420c49f	-0.596
7dcde5abba0bc978525760d0b0ee	-1.275
7dcfe6ca7477449041007ec2aa0f	-0.745
7dd4c03613a94543c44ecc51e898	-0.377
7dd7ae45a435f0c41cac2bb4794d	-0.216
7dd26c35d066601df7882ea7b76c	0.564
7dd978ca4a1846440d59ad56630e	-0.91
7dd22692e3ff03f9bee2cb547c1b	-2.314
7dd95566d236f0ca82f74f0a858b	1.838
7ddb75abf1cc9d3f7b654daf6a6c	-0.663
7dde26df901bc31d042b8b157137	-0.906
7ddf65f795e6ecf800cb0b9bdc06	-0.572
7ddf3729bdf17c81fe9f972f2f20	1.006
7de4bc6d5d53b9b7893227749a08	-0.762
7de5c2058f04cee8ea85d2277b25	0.362
7de8a650c8af8f077e7e1b099123	-1.367
7de8a901de00cd329fa3922c6a30	0.131
7deb0f74b107cc1c22f916cc8fd6	-0.054
7dec8c55ac7e9184cf58718924c8	-0.325
7dec53edd2c2ff4238eea9638f21	0.192
7deda3621653c27111010455928a	-0.884
7dedf0ae9beee44e24f0f88cca2b	-1.439
7dee6f8b178a3c38044219a3a227	0.735
7df58d63ac2ed402a77c6648158d	0.577
7df75c7a933dc42b65acd8d269ce	1.364
7df800acba0a930ad034e2e9c7f6	-3.458
7dfd85c97edb137395ba134842b7	-1.91
7dfe0dc286ab82ae101b067bc6e2	0.207
7dfe334bc45a84bc3d06d5adaae6	0.735
7dfee7824da86aec52a2f22e4d95	0.454
7dff070d2b11c4a72ae58fa3007b	0.528
7e00ab1807512c1b1db47de5d59d	0.257
7e00ca24fe1ad6011cbaa67760ef	-0.248
7e08284327d40f1a925af54df4e6	1.348
7e0b7936a5248eb211e822fb71c1	1.268
7e0cb505f24fd50ded4285224bea	0.562
7e0f86d60b659bb1df25e19ee29e	1.337
7e0fbdbeeb46eaa025d2fbd45eed	1.02
7e1d19a229984dbe545ba84ae3e6	0.895
7e2c3252955e3b00c940d6f1cf6e	-3.257
7e3a36ed685e868585b1e760dbff	-0.537
7e3aeb95bd37be34cd180f0a2bec	1.066
7e3bc425a57f0d40fb9eb97ea595	-2.2
7e3c8ee05382567385abd5b1119f	-0.8
7e3c972fedc81188b9a3802f453e	-0.259
7e4adc246d731b0272cc051526f5	-0.654
7e4cc5bdc282c7f4d19b88602f3b	-0.007
7e4e72584936cc7be337e1e679f5	-0.916
7e5c028668f2e571160c8df88395	1.69
7e5fb1147d9a7b6206365248f921	-0.156
7e6ad28612b03f45c62ce5b59f30	-0.345
7e6dd89fb598bea88f01bc38cd7c	-2.693
7e6f40d2996dc45d0d56c60262e8	-1.805
7e7b04b35b2cbe12b12d2bef8da1	0.029
7e7f30c3dd80ff495a974c71a49a	1.091
7e7fcf6beaadec12ce886a19b099	-0.722
7e8aeec9410a587709ff0b351ec2	-0.715
7e8c4e479fe3ac13ec82a9fdea7f	-2.094
7e8d46443a3e8738d310e8f5ebd4	1.076
7e9a0e9fd3e9e6616a4f07dba3a3	0.359
7e9afc97dbf1e70a6d299f71095f	-0.771
7e9f73479856608f0ee7e53651e7	0.06
7e13b80b77e0667bf77d6e82b65f	-1.394
7e14aff2d12192d2c4af0c296d6b	0.806
7e21c028d8d32384338c52f7e578	0.594
7e29a1bed3041fd0ba7e24a0efd5	0.367
7e32cef192533aff4237c0c4edf2	-0.311
7e37a91e600d6625bb0a90621a02	-0.624
7e37a27640ad03b2235e517ef9b5	1.139
7e42c2d4ad83d41005978f2c2849	-1.474
7e45f88a420af0bc2a2c716f2634	-0.501
7e51d711452240e42a7c53dbf4a2	-0.78
7e63e42087b95390cc9c5993a081	-1.08
7e65edd6ef07807c4d2fdaa24413	-2.133
7e69a5ceb94e4991a557641ee3d0	1.619
7e70b4c1b29d47f0db9ed9834d91	1.083
7e77bb6c587f754f94d18a348e78	-0.814
7e77bbfa3e0b87341c7348e952a2	1.236
7e80c694ed5dbe71fd68738c32eb	-0.593
7e81b84e5333fda09932aae503fe	-0.104
7e83c534e00adf255e28c6d2c1a5	-0.871
7e84a536e80fe8b1881355d8dbe7	1.482
7e92bcbc2616facac3af35f0541d	0.515
7e97fda798c5a2d7ad5cb90f9116	-2.195
7e97ff9e27689677f419f763987f	0.308
7e433ea4d251bf85e8b45892fd30	-0.969
7e463e6b8363d2e40fb97efe4819	0.281
7e514c7e86343f6066b3174fdc4e	0.237
7e581acff8555a8584510a07039a	-0.885
7e608a60d602f7720a4740370b3b	-0.86
7e939e696ec952346647324f8b8b	0.226
7e5187abb550a2cf840c1fd51196	-0.109
7e7021c4d4f423c8faee6cb0cab4	1.288
7e8457ceb17dcd965c6d71a40ca1	-1.103
7e8793a9c113874a418dfae6025e	1.238
7e51204b14e3765764e380a7ca42	1.175
7e55711b79406d71520967dcf45e	1.586
7e65944a8d0d338ab978bed65ae6	0.888
7e66877b3d72272eda68db6de2ef	-0.711
7e68045b63c4dc8afe9775545e0c	-2.12
7e77559b9b4292f7d85e5291d063	-0.621
7e79360f6d3bf45f49cd70ee3e98	-1.676
7e80828e4a98b068f5fa579665bc	0.161
7e83499f15c9e4da749dcae0000f	0.159
7e97694de5bff845deb177587178	0.2
7e142457cfd9333463de95ba441e	0.489
7e856122dac065cd59a80a5c234e	-1.157
7e6109407d5aecebea036b95debc	-1.442
7e15437251ee079506cdf684dddb	-0.465
7e5416147025dbf17e7297fa1671	-0.157
7e79545054801adf6a355740df7d	0.485
7e86729563253ce6d012ae6225f5	-1.016
7e167853685125dfb61c67dce4e4	-1.268
7e619720345896ab92b27dde443d	-2.129
7ea6ebad55b47c9e568ea4d38498	-1.206
7ea7f42bc35ec640c8721bcd5b00	0.366
7ea8a22b0f9cdaa9f3a171cd1603	2.161
7ea700f29af69359fbe66b1013a4	-0.394
7ea1867c365fadd697c222db7f79	-0.748
7eab97cd72c296ad1d54d7e0961d	0.35
7eacc37be2ac5e4df0847d917f1f	-0.924
7ead9b99cee849c1395d32104a02	1.654
7eae2739e49a45367bffe104d01f	0.813
7eb07e39283034e068b4efaf48de	-0.913
7eb0b4cd9723e7e3b8ed96284b3f	-2.563
7eb9cd98c9fcc116f2b34e6d2fb7	-1.081
7eb31f409c375bd7d89561b91135	-0.927
7eb79d2639cd3810a0b20bcc1d4c	-0.159
7ebaa35bd772b52e1db468f563e2	0.763
7ebc9d2808bf06592e96424413d6	-2.065
7ebf2932c0d0175714dd2a2f7952	0.35
7ebfd5d21796a77c36f91ba4e0b7	-0.25
7ec4acc3775b1cacd0f1c1389268	-0.243
7ec4b8ba3d24827f6723e271ce74	-2.323
7ec9bfa36aa5dc4d37d583cc1f76	-1.531
7ec68c5057ddc13c71e4022ca0f4	-1.325
7ec393248c1a8436bf44a4fb3c2a	-0.517
7ecab8a8a2dfe37d23d974d522cf	-2.204
7ecd7ee0cfcc191fda1707bc530a	-0.921
7ecd33eeb9c5b8acc6319003f3de	-0.436
7ece5ba25418d398a3bdb332cd7c	0.76
7eceb9db7ec14a4a44eb2b69dffc	-0.666
7ecf86108398865700bb82c46d5c	0.99
7ed07dab11535385d84286b8fca9	-0.409
7ed09ba2e22199488a9cea1abe94	-1.667
7ed6ea5f9313bbf1134a49040bb9	0.153
7ed25f8ccca832c6984035f10a7a	-0.081
7ed34915baee86a78761deb4d325	-0.96
7edc8a6a94e560926959022f6d61	-0.783
7edf9c941c40c4a853c6ed82e579	-0.843
7ee0464423d07730963a833b2f5c	0.468
7ee2bd3f376aa571e4a951603d82	-1.474
7ee3fe9b213938d597bcb69d1b83	-1.082
7ee6f0b68739ea39808f49e57281	-1.142
7ee11eb6e75feee9b1cd582ceec1	1.342
7ee48c9b68ca73f70bbfc15f9d9c	1.101
7ee2916e2e1a4b54cb6ce2a2a098	-0.41
7eecb953515aa78f4bf3458aec1d	0.142
7eece23b526b9172196ba1c6c764	-0.096
7eed1095a99059d4da24a4d74501	-2.429
7eed5430000877a5e92ce1f79879	-0.57
7eeeb09cedbdd27bdfb3ee8aecd0	0.068
7eef1e62a9b2e283763599a1880f	-1.366
7eefb7fa5f3edac0f8f113f96b1f	-1.623
7ef00545d0850707b34a7640355e	-1.089
7ef008797ccc72d5e5bf40368d6a	-1.446
7ef64fec1fea96662654bd359689	0.317
7ef67e592a3fce05dd0313759138	0.682
7ef4515a1890649df243a5e32052	-0.192
7ef62447b8ad5500fbcabcae4bd3	-2.334
7ef2832386faffdab081c3ff21a5	-2.31
7efa754386ba3d1d38677f0092d4	-0.626
7efaf2c5c4171d0c2a7aba16c894	0.448
7efcb1bcfa65e41da435c2f7bd64	0.848
7efdc71e54cbbc2ab6bf2503b513	-0.108
7f02c2047e355b7461df36e6724c	0.414
7f04a73e582643490d858309eebc	1.046
7f078aab52e16f083b2ad35ceee4	0.586
7f067754ec16bbca88b397604249	-0.425
7f0b92c0c7e63a8da2622e9501f4	-2.645
7f0bc40f597a16b03281985b4df1	0.462
7f0f88f1a30c2c7cab370329ab7f	0.346
7f1abf7a12fca45f7d2377a53651	-1.467
7f1ff921d619c4db3b07d83fb5b1	-0.854
7f2a02dd5fb0f8b8a8b05237f505	-0.254
7f2a08c01b580bb69a70a093e246	0.664
7f2ad74ec13d579f0f89b43dd8a6	0.665
7f2b1c777ccb3053cc5132ad0c46	0.412
7f2dad35a06fb831fa971620d2b4	-1.748
7f2df7c583f023720d73efaf7101	-1.348
7f3ba7d2ebf6d8c6b3141668a920	1.808
7f3ddc819bb7c0ea1d8366e0e154	-1.202
7f3e8e582f381f5a1b779241feda	-0.428
7f4b83e954422d0d2c8e478b8b02	-1.12
7f4eb3a5b8c835e20c904e1fffbd	-0.933
7f4fc41c6bb9e680d3e747b9ee1a	-1.027
7f5b5a66b753593c40302fe47f46	-1.148
7f5d592f5241f121fd0df67cd79a	-1.687
7f5fcc7087c596aecedfe1f6da43	-0.407
7f6cde6d2dc99a52ac34f41d1e6b	0.517
7f6e64d67f4167ace4b43bfcded4	0.145
7f7c2946db6765221e6c072307b1	-1.016
7f7c672193d194770b62a1411801	-2.284
7f7d78fc40ab041914e5ae71003a	0.841
7f7e7c08c93c1ab13cc4655243d4	-0.074
7f8c0b0254be3758fe07f96b4ca7	-0.246
7f8cca95d681db525d0237c56aad	0.903
7f8e26e85e870b213de30df22123	0.981
7f8f93250d5efeb0c29b8dbfb64e	-1.383
7f9a7c28b377a514b0aa289e83fd	0.879
7f9b231d831a881320b0b108a959	-0.317
7f9d2fd48f73744751443372c2e3	-0.435
7f19e97b75c862ac0205377de122	-0.518
7f30f6acdd5608d6b6c7043a0dd8	-1.227
7f33c27dac5120f0cb5a8bac33b1	0.848
7f38cf17e8608574079092df5f0e	-1.746
7f41fd6e8bc45f4c91dbdee9db8d	-0.643
7f44f4d73eb72b459d31f393e119	-1.314
7f47b29bf5367c95fa8f03010d70	0.554
7f54a198bc7b2718fd03c89a90cb	0.428
7f57eabd3ccf047aa56029a76344	-0.618
7f60f8cc6878b6438c6677fd2bff	-0.301
7f61d22ed2ef9aa33faece96381f	-0.695
7f63e3bc5e6925a3d383b682d6f6	-0.613
7f75a283e07c09d62441430ac568	-1.047
7f78d0dcb5b5bef3f98c28575863	-1.052
7f78f06bbded899484ac60778c44	1.049
7f79b90c01e354e7ffb803d138d9	1.405
7f83aefbd5b0ed9023d04df27b25	-1.707
7f87cca80f3560fc47e62bff0671	-1.041
7f91eaac09dcc07955d8e2c4e3de	-0.121
7f91ee8cab40e3472f9e59f398a9	0.805
7f95c2baba97b5a76a511044252d	0.327
7f96fd1cd162af9a9d34a5e67940	0.597
7f97c5523435700a746552053d65	-2.285
7f98b89f4492939ca2ff519552ba	-1.071
7f136d99ab46063672b096eee001	0.163
7f163a59d8198ff858193d2c8958	0.854
7f253b7f6b04c39536ca8911fc41	0.204
7f260b1deaa16d293a3576ba7789	-1.861
7f372f5cd21ca8469f48f5d43d51	-2.114
7f397ac74740d1e6461643eab8ca	0.275
7f450af0e1449d0ff39fd9ccc5b2	0.409
7f456acd4c060ed3ffb30d1a4abd	0.301
7f484aa1fbcc882c6fc8179d7812	-0.628
7f494c4daa87e036babaea1b3097	0.417
7f557e25b9ac0f3e051406ff1dec	-0.787
7f741be233d245ba17f2ba96bfde	-1.808
7f761dd372672b9f24c6b9de6b21	-2.69
7f1504f496292b5a93471438c406	-0.877
7f4092f7b7ac56bc49ece2894075	-0.744
7f5820f1a8083d88c393f7447c0b	-1.632
7f5961cd2df7c668c99d3cdbad55	-1.412
7f6292c1eaf7fd17cd3e27d081b6	0.292
7f8245d1547d27952b0a094cfef7	-0.692
7f8634fe9b3ee96615b6075e0985	-0.886
7f17977c75792a161d949714463a	0.108
7f57299f59d92c75109933e72de0	0.593
7f86397b13990d67d737e4828be8	1.036
7f93372f4734628bde74801e707e	-1.022
7f231872cda7b8c4e417ba513641	-0.154
7f723641a7baa0f052e226c3164e	-1.782
7f878870bab3ecf1d41fe8b0fee3	0.302
7f3661105a148434ac0182ededa8	-0.536
7f269240595a474de27a8039b9f7	-0.767
7f45694830750d631553bdeb4807	1.41
7fa37a5c6c096530729981c685d3	-0.334
7fa522d49d5cebe20e3285e1b7b7	-0.99
7faaae45e4bfd18d5e1b73801627	-1.031
7fab3736b0abea23e2d4e6c8ec4f	-0.31
7facb0fdd097f1decd7d6ec09eb7	-1.048
7fad06edecf6eb33b8b5be20cfd1	0.513
7faeee6139bfb08e2de8c9c9a960	1.117
7fb0b73dd926442dd5f49d449832	-1.265
7fb3f2080cc8d88a11a77044ef87	-2.768
7fb6a5ac91f6b90355c033aff731	1.5
7fb1333c87c0740439e881ffd864	0.049
7fbb083cf3e7b6faf2401f1604df	-1.057
7fbc7f948461a08487258d6dd3ab	-1.613
7fbeb346c3f6dbda001fd48d3874	-0.001
7fbf9c46b0541762429802564bb3	0.151
7fbf639fd666a0ffc519c96f883f	0.162
7fc3f8ca6aed93392b0458dc2961	-2.085
7fc6b586eba6f3a0d44372c3f55e	2.166
7fc9a6a08f46250b19b789cbb4eb	1.334
7fc12eb7bfb16ce6b67084172577	-0.43
7fc8262ece3cb6871142effe4f7d	-1.033
7fc8868feaebee90c4684e48f7c4	-1.396
7fc52356d966841061c1821c3b8b	-0.97
7fc221365163586b1a79c321660c	-0.799
7fcd7984b9ee5afad1dd3b9d2422	0.917
7fd7c1d507bc275f282b4db4b11b	-0.568
7fd9facbbebe565ef4c7bb6a07b8	0.113
7fd434d41fdd34d83194474390de	-0.711
7fd675d042173b8e7b8c4ce3f1a5	-0.855
7fd31203956aff1209dc454ea011	-0.785
7fda66c1d6d5efbe375804b7cd95	-0.297
7fdab798259476b98f51ef47f388	-0.889
7fdb1b06e51617805987471c1fc8	1.602
7fdbc302327fdd985bb644db002c	-0.085
7fdd64263a94eccc9a663ced3d72	0.102
7fdf4f4ea96e63be57232f9657bb	1.029
7fe05069f729d66cd08db0c5dcb5	0.004
7fe5e4f936839e9f883ac0d341ed	-1.072
7fe19d5e68aa84751ee2ed8b0111	-0.701
7fe76a233a646ee17df43248ca2d	-2.104
7fe8154495acc7a0ffa402a55cd6	-0.113
7fe67745829c681a18021aee6c63	-1.539
7fe3820868217e9b876c6a1681ea	0.212
7feb842d64fd095d7a7576dd0ed2	-1.781
7feb21415f95527478f7157dbe65	-1.751
7febf1666908886bdb652e7c7da3	-0.568
7fec3a110add1774d9f5c4027c36	-0.828
7fedf7ca8b4fd6f9f2c04b58def7	-1.253
7fee10de30fdb4e5aeba9b88b2e1	1.344
7ff096a4d15dbfdcc844225897eb	0.001
7ff8b052bddc18da489ebc7d5461	0.741
7ff31b44b79cada104ee10366fe8	-0.247
7ffc1ba7b2934be528bd8efa6f86	1.745
8a01ab4f7f1d344ea3863579a659	0.66
8a02d92ff3e3eaf9546ebcea857b	-0.658
8a03eb5e61a9b03f4c7c648a311d	-0.004
8a07c12ff64c00f739157cbcb1cf	-0.404
8a0732c6e64623b31ed2c9250194	-0.799
8a0870c66022aa8a0174d2cbf1ce	1.454
8a01662114b0fa28b419dd567206	-0.408
8a0a80fbc77ae5f8f9c099a70ecb	0.211
8a0ecd26f77c135e9cc235bc8c10	-1.898
8a1a4711c070e0fff7c140c4ac82	0.303
8a1b8674e8ca87f92b86a5be2f38	-2.094
8a1c16e79fe123b428d12aa353bf	0.112
8a2d0db659fc5437eba17e60a316	0.263
8a2e6232dbe9d99ecd9b3f34a7b1	-0.776
8a2e2987268f69857ed021f83d40	1.079
8a3a95908682fe9a21c584dee96d	-0.691
8a3b7894f9baa5be14bbb6db5ba6	2.126
8a3d7b066f3a88c03af267ca5277	1.759
8a3f27661886eeb02e7b9e0d474f	0.281
8a3fde8e024a90d4c8a2a1e3c766	0.827
8a4b300c1bfcb23a4cea585f1f79	0.889
8a4d0370a8ebef35109b899232be	0.755
8a5b55886e20a355c4adbb0b75ab	0.516
8a5e036d0313b48fd6beeaf8779d	0.536
8a5e7c59c29373c3f304788b4658	0.895
8a6a6ce76849ab884b030465860b	0.705
8a6ae164ea9cf11001c33e1a1ce2	-1.573
8a6e5b727e40be52fdbac21f3deb	-2.816
8a6f6ac7abf64661ec33ce843c16	-1.072
8a6fafa76255e82d71f38bacf582	0.597
8a7c87abeffd71277c9d18f48f4d	-1.703
8a7dc33957535eb9d7bbc8e931d4	-1.513
8a7de5e73a52dcdaa0b0e55c5519	1.55
8a7e31692bd1013c8b1d3ea2c374	-0.701
8a7eaa35c5b921b37b0ac27cbeb5	1.25
8a7ee7994803565411191919957b	0.446
8a7f69bab416d1e70343a4d7639f	-0.51
8a8ae66884aa5352dd659e34d03a	-1.445
8a8bf24412653766a4115a10a817	1.151
8a8c3fcc6180e8b698eeeae3dd59	0.158
8a8d1abc09ee671431eb18ba9c54	-1.07
8a8ed5ff1393d9940a0434574ffb	0.245
8a8ee08103bf904f4f3892b00232	1.14
8a9d870195d332a1c075f5945b35	0.748
8a12ef400f4f0bc043cb4dd7c387	0.072
8a16b0c5b9e0349626d566bed72d	-1.646
8a16bc4e5bfe47b92d82ee8e874f	-0.293
8a18fa8c67b2bf2be0a8f0226722	0.207
8a24e6e29f9f5b46d196e56c7a27	2.337
8a27adba332265217e694f11858e	-0.14
8a28a1885db7d003d4f0c119e00c	-1.546
8a29cbf0c9d5aeeeebed11689ea0	-1.697
8a29d75680870a74bd40409c71dd	-0.928
8a32b0c349685249c60205543fd2	0.934
8a32f8749b8a6386f95aa3a67930	0.438
8a36ebebe7bff46947f57a0b7577	-1.246
8a42a9187481b8d718e56ea332cd	-0.477
8a42fe171e22570c0016302dc92e	0.547
8a49b21c4c18af0f0c38dc6bb98b	-1.52
8a52fa19c93575d1f4f99be95740	0.396
8a62aaf12d7a0368af4c5b96878a	-0.465
8a73b5c44a2c444bd8088d46dbe6	0.205
8a86c0f4fa25bbcf96da0cfdf539	-1.381
8a93f823901b87b9cc66841ad664	1.974
8a99daedb6baaa5526ab12a53627	-1.738
8a106b1fc1df3a60caf2592178e2	1.559
8a121f6067bec1833b56b4e6dbf8	-0.469
8a337e1f695f5631dd0f6a6d35e2	-0.973
8a393f26b13d5aa6e56728a40146	0.396
8a443dd2b5588653a8271d522054	0.372
8a471c9496e9da45aa17bd346206	0.315
8a475c18d682d00d3d803e1375ac	-1.143
8a550ea5a282ce2d4cf0f323af05	-2.506
8a606ccf2b66bdabed10b8e46ae6	-0.181
8a666dd05c8fceaa355849973a92	-1.454
8a695c17592b6b7ac8681cf96a1a	0.698
8a789fcebb9b6cf17dd3b6ecda39	-1.16
8a821b6e92f1366c16413d66d3ba	0.457
8a934fb16f788313cd0506140b5e	0.399
8a976c71345052a5075620e1a779	-1.773
8a1351ae4ef1868f4866e986a89f	1.518
8a1869ddb60e648cf999f1386e29	-0.556
8a2601a347910c4f6b633136fced	-0.689
8a3319dd43446e686d492de11d12	-0.514
8a5122f06b47bd69677a8b4bc716	0.17
8a6611a81faade0ee9f76edd8e2f	0.831
8a9091b342d21cceb67d43f01165	0.354
8a20897e1cd3100f46458ff56e98	-0.009
8a28728e197a2ec5f05cff9fccd4	1.955
8a35784bcdd0bd0e941671fd0922	-0.74
8a43465ecb4297adbeed610871e0	0.029
8a58138ee0bcff61d8c8c5accf10	-1.895
8a264177c8b00f1e2dcc59c42655	-0.194
8a913328eaaafb85d414386ea8b4	-1.172
8a1222584cb4b6272b5d731c41f2	1.106
8a4446868e4efae835edaed7dba8	1.764
8a7081612f0e0a03afe0c5d3ac25	0.34
8a19134741626de078d19e278609	0.408
8a60960573270a76f9ed8238dc31	0.134
8aa0b3de0c3916dcda1d263e8978	-0.99
8aa0f71f7da772b32dc39f1dcdad	-0.565
8aa6a5ffcfaaeccc86312745e23b	-0.189
8aa7f61270c105d32949f1253b77	-0.115
8aa62d1d7c1647b90bf71be5a9b3	-1.714
8aa1681a706b26a42f07e86ff5ca	1.037
8aa892568b53963b542b657aa205	0.516
8aa9422402e887155e05bc939777	1.837
8aa2147323674e650ef9c1c5c665	-1.143
8aab951b5c74866bb5cb84058f8c	-0.605
8aad6265c0cb07f0cbdc5629dff3	1.322
8ab0089b5e9dcf90e4068e40e80e	0.362
8ab8fd2e378f76ac5d0fbff4468a	-0.374
8ab92664dfd3ef40498974d766db	0.281
8ab95805d86e70b88f92366c0b38	-1.248
8abbeeb6c02b8fd3a1fe84250167	-0.098
8abd512626257b3ee1a4d682f4cb	-1.058
8abf99efc56b4db2dda7e68242f0	0.509
8ac1f6b3be668bef6978446a6c5d	-0.235
8ac2e35e4ef61ae6a826cd79d8f7	-1.141
8ac3fe79463152acfe88f077752c	-2.257
8ac5b398118633aedd4b5baa8fbe	-0.234
8ac9c89c91a28b1f00ed993a341b	-0.467
8ac491db593dbac5a82ca0e4cca2	-1.633
8acec5a9bd15203d773643d99e9e	-0.859
8ad7a9a5fa38ed88c1d58f78916e	-2.134
8ad8e6893e1ecc1a5e6ac5bd45ce	0.862
8ad18c8d2bbaf337b237be62df47	-0.587
8ad42fa5107f899117f606af5e3a	-0.082
8ad44a7aa44526d4f7c9b1c1dd67	0.631
8ad74abea98725e23f0503a1e311	-0.641
8ad486ed04dc11225ce722816a41	-0.225
8ad827ce32ae8ae1ec227fd9ad2b	-1.436
8adcc4bf04c60f16d49c6676530f	1.032
8ade0a7b014be53b945b5f5453bd	-0.236
8ade1aa1dbe149a3b746446b2c9c	-0.774
8adea11a3d54cdc077face140ed3	-2.794
8ae3b9540436570975f6799426dd	-0.862
8ae6ea1bca25ca61e5335ba5f9ca	-0.34
8ae45b74594b30ed9416b58baaaa	0.78
8ae57eb3b650c219060e94bd7e52	-0.217
8ae678c8ff0e7f48b7d140b95b9f	-0.89
8ae2277e65d1d6f4e6a5c7a84bdb	-1.817
8ae48965f15d9cd6a039947becfe	-1.703
8af0cacc4ca88f18c260df4b74b4	-0.66
8af3a1c9f9f5d460229480c15e56	-1.089
8af4b9300a406eda4ee34af1ca61	-0.4
8af7a11dab5cfb270a57621998cb	-1.88
8af7a8761282c7bd7a99d15ef5ba	-0.393
8af309ab59e31f91af8f56546961	1.5
8af783da601cb5f69a392ca1eca4	0.518
8af908e22f7ce84607691b6ffe35	-0.675
8afcab96c041190b78210c93e36c	-1.82
8afe13cf29df6dc683d9cc749cc2	0
8b03de83dba88302ebc37eb021fb	1.553
8b029e5025f584a904477add388f	-0.331
8b033f6a4c5627d3e7feb0fa0d42	-0.375
8b042d45daf8dc81489b8a93fde7	0.015
8b0136b5f6f4dbb77460fe90a0f4	0.485
8b0573f1b9fea26ca4c1fa57949b	-1.016
8b0780e073826848f145c68f24d6	-0.575
8b08197fd0302a027dab18417502	-0.733
8b027330d95bf22a52da0d45ab23	-1.534
8b0216304366d0b5454236289340	0.585
8b0f21ce322a97df0dd949cc661d	0.145
8b1b9f4cd9473cead12c59c15b0e	-1.847
8b1f5182d267c2c843806dc8d09f	-0.927
8b1f6134b2d11c6714dd17d89d8f	-2.211
8b2be0033f4ae64e082264f871fd	-0.103
8b2e99365629c6caeef92e342424	1.488
8b3d538913cc0f3ae779b98e680f	-0.431
8b3e38a70666aeaa654e012db0b4	-0.023
8b4aa157bfc8a4a124bf78035c93	-0.286
8b4d1051d5e72a135ef90d676cdc	-1.442
8b4de7ee1fe8a4f5c36d167339c4	0.529
8b4fea0c1a2e5dcab14170719083	-0.617
8b5a70432b1a5804c7670c4cd3e3	-1.334
